feature_id|feature_name|feature_class|state_name|state_numeric|county_name|county_numeric|map_name|date_created|date_edited|bgn_type|bgn_authority|bgn_date|prim_lat_dms|prim_long_dms|prim_lat_dec|prim_long_dec|source_lat_dms|source_long_dms|source_lat_dec|source_long_dec
61426|Westbrook (historical)|Populated Place|Arkansas|05|Hempstead|057|McCaskill|02/01/1992|06/07/2022||||335625N|0933824W|33.9403887|-93.6399025|||0.0|0.0
61427|Belton (historical)|Populated Place|Arkansas|05|Hempstead|057|McCaskill|02/01/1992|06/07/2022||||335655N|0934156W|33.9487227|-93.6987919|||0.0|0.0
61429|Kilgore (historical)|Populated Place|Arkansas|05|Hempstead|057|Pisgah|02/01/1992|06/07/2022||||335404N|0933521W|33.9012222|-93.5890683|||0.0|0.0
61430|Dotson Station (historical)|Populated Place|Arkansas|05|Hempstead|057|Pisgah|02/01/1992|06/07/2022||||335437N|0933656W|33.9103891|-93.6154576|||0.0|0.0
61431|Blue Branch|Stream|Arkansas|05|Hempstead|057|Pisgah|02/01/1992|||||335410N|0933450W|33.9028887|-93.5804571|335539N|0933842W|33.9276113|-93.6449024
61433|Horseshoe Lake|Lake|Arkansas|05|Hempstead|057|Pisgah|02/01/1992|03/05/2019||||335613N|0933111W|33.9368453|-93.519663|||0.0|0.0
61438|Academy (historical)|Populated Place|Arkansas|05|Hempstead|057|Washington|02/01/1992|06/07/2022||||334802N|0934401W|33.8006718|-93.7335141|||0.0|0.0
61445|Jakajones (historical)|Populated Place|Arkansas|05|Hempstead|057|Washington|02/01/1992|06/07/2022||||334941N|0933737W|33.8281693|-93.6268457|||0.0|0.0
61456|Drab (historical)|Populated Place|Arkansas|05|Hempstead|057|Blevins|02/01/1992|06/07/2022||||335039N|0933118W|33.8442783|-93.5215664|||0.0|0.0
61459|Evening Shade|Populated Place|Arkansas|05|Hempstead|057|Patmos|02/01/1992|06/07/2022||||333424N|0933646W|33.5734528|-93.6126784|||0.0|0.0
61460|Alton (historical)|Populated Place|Arkansas|05|Hempstead|057|Patmos|02/01/1992|06/07/2022||||333345N|0933524W|33.5626196|-93.5899002|||0.0|0.0
61463|New Hope|Populated Place|Arkansas|05|Hempstead|057|Patmos|02/01/1992|06/07/2022||||333235N|0933314W|33.5431753|-93.5537885|||0.0|0.0
61464|Sardis (historical)|Populated Place|Arkansas|05|Hempstead|057|Patmos|02/01/1992|06/07/2022||||333302N|0933321W|33.5506752|-93.555733|||0.0|0.0
61467|Dooleys Ferry (historical)|Crossing|Arkansas|05|Hempstead|057|Spring Hill|02/01/1992|||||333006N|0934419W|33.5017885|-93.7385141|||0.0|0.0
61468|Hennessey (historical)|Populated Place|Arkansas|05|Hempstead|057|Old Town|02/01/1992|06/07/2022||||332847N|0933335W|33.4798436|-93.559622|||0.0|0.0
61475|Stokers Ferry (historical)|Crossing|Arkansas|05|Hempstead|057|Red Bluff|02/01/1992|||||334125N|0935741W|33.6903981|-93.9612994|||0.0|0.0
61480|Thrasher (historical)|Populated Place|Arkansas|05|Hempstead|057|McNab|02/01/1992|06/07/2022||||333940N|0934851W|33.6612308|-93.8140721|||0.0|0.0
61481|Little Bridge Creek|Stream|Arkansas|05|Hempstead|057|McNab|02/01/1992|||||334008N|0934913W|33.6690085|-93.8201834|334242N|0934945W|33.7116667|-93.8291667
61482|Wafers Crossing|Populated Place|Arkansas|05|Hempstead|057|Sheppard|02/01/1992|06/07/2022||||333810N|0934147W|33.6362302|-93.6962911|||0.0|0.0
61483|Guernsey|Populated Place|Arkansas|05|Hempstead|057|Sheppard|02/01/1992|06/07/2022||||333834N|0934042W|33.6428965|-93.6782352|||0.0|0.0
61486|Dolph (historical)|Populated Place|Arkansas|05|Hempstead|057|Sheppard|02/01/1992|06/07/2022||||334425N|0933860W|33.7403942|-93.6499009|||0.0|0.0
61488|Lester Addition|Populated Place|Arkansas|05|Hempstead|057|Hope|02/01/1992|06/07/2022||||333838N|0933603W|33.6440067|-93.6007335|||0.0|0.0
61489|Southridge Estates|Populated Place|Arkansas|05|Hempstead|057|Hope|02/01/1992|06/07/2022||||333840N|0933548W|33.6445622|-93.5965667|||0.0|0.0
61494|Georgetown Addition|Populated Place|Arkansas|05|Hempstead|057|Hope|02/01/1992|06/07/2022||||333910N|0933541W|33.6528953|-93.5946221|||0.0|0.0
61495|Forest Hills|Populated Place|Arkansas|05|Hempstead|057|Hope|02/01/1992|06/07/2022||||333917N|0933609W|33.6548398|-93.6024001|||0.0|0.0
61496|Beverly Hills|Populated Place|Arkansas|05|Hempstead|057|Hope|02/01/1992|06/07/2022||||333920N|0933537W|33.6556731|-93.593511|||0.0|0.0
61498|Park Addition|Populated Place|Arkansas|05|Hempstead|057|Hope|02/01/1992|06/07/2022||||333941N|0933616W|33.6615064|-93.6043446|||0.0|0.0
61514|Frisco Addition|Populated Place|Arkansas|05|Hempstead|057|Hope|02/01/1992|06/07/2022||||334010N|0933556W|33.6695616|-93.5987889|||0.0|0.0
61520|Magnolia Addition|Populated Place|Arkansas|05|Hempstead|057|Hope|02/01/1992|06/07/2022||||334048N|0933505W|33.6801168|-93.5846218|||0.0|0.0
61521|Hempstead Heights|Populated Place|Arkansas|05|Hempstead|057|Hope|02/01/1992|06/07/2022||||334051N|0933449W|33.68095|-93.5801773|||0.0|0.0
61525|Eastridge Addition|Populated Place|Arkansas|05|Hempstead|057|Hope|02/01/1992|06/07/2022||||334119N|0933328W|33.6887273|-93.5576768|||0.0|0.0
61527|Holcomb Addition|Populated Place|Arkansas|05|Hempstead|057|Hope|02/01/1992|06/07/2022||||333947N|0933416W|33.6631726|-93.5710105|||0.0|0.0
61528|Hills of Hope|Populated Place|Arkansas|05|Hempstead|057|Hope|02/01/1992|06/07/2022||||333924N|0933359W|33.6567838|-93.5662882|||0.0|0.0
61530|Green Acres|Populated Place|Arkansas|05|Hempstead|057|Hope|02/01/1992|06/07/2022||||333920N|0933427W|33.6556728|-93.5740662|||0.0|0.0
61531|Pines Addition|Populated Place|Arkansas|05|Hempstead|057|Hope|02/01/1992|06/07/2022||||333907N|0933451W|33.6520618|-93.580733|||0.0|0.0
61534|Gunter Addition|Populated Place|Arkansas|05|Hempstead|057|Hope|02/01/1992|06/07/2022||||333835N|0933332W|33.643173|-93.5587881|||0.0|0.0
61536|Rocky Mound Hill|Summit|Arkansas|05|Hempstead|057|Hope|02/01/1992|02/08/2019||||334026N|0933031W|33.6739988|-93.5085024|||0.0|0.0
61540|Summers Island|Island|Arkansas|05|Hempstead|057|Fulton|02/01/1992|||||333100N|0934614W|33.5167885|-93.7704594|||0.0|0.0
61554|Frisbee (historical)|Populated Place|Arkansas|05|Lawrence|075|Ravenden|02/01/1992|06/07/2022||||361045N|0911930W|36.1792355|-91.325133|||0.0|0.0
61555|Opposition (historical)|Populated Place|Arkansas|05|Lawrence|075|Ravenden|02/01/1992|06/07/2022||||361343N|0911745W|36.228679|-91.2959657|||0.0|0.0
61584|Hill Slough|Stream|Arkansas|05|Lawrence|075|Strangers Home|02/01/1992|||||355337N|0911422W|35.8936851|-91.2395733|355508N|0911356W|35.9188889|-91.2322222
61585|Eagle Pond|Lake|Arkansas|05|Lawrence|075|Strangers Home|02/01/1992|12/04/2018||||355708N|0911305W|35.9522844|-91.2179497|||0.0|0.0
61586|Horseshoe Lake|Lake|Arkansas|05|Lawrence|075|Strangers Home|02/01/1992|12/04/2018||||355735N|0911222W|35.9597226|-91.2062272|||0.0|0.0
61587|Rainey Brake|Lake|Arkansas|05|Lawrence|075|Strangers Home|02/01/1992|12/04/2018||||355819N|0911214W|35.9720442|-91.2038516|||0.0|0.0
61589|Adams Brake|Swamp|Arkansas|05|Lawrence|075|Strangers Home|02/01/1992|||||355937N|0911142W|35.9936832|-91.1951278|||0.0|0.0
